,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
772083,계발새발,통닭(치킨),20010517,폐업,20170119,대전광역시 서구 도마동 93-8번지,26.4
772085,손손고기부폐,한식,20010517,폐업,20050117,대전광역시 서구 도마동 106-23번지,139.4
772087,부여,한식,20010517,폐업,20030526,대전광역시 서구 도마동 172-27번지,16.05
772089,원미식당,한식,20010518,폐업,20060713,대전광역시 서구 도마동 169-14번지 (1층),25.08
772091,좋은일이야도마점,분식,20010518,폐업,20040823,대전광역시 서구 도마동 106-23번지,132.39
772097,신가네손만두분식,한식,20010313,폐업,20030327,대전광역시 서구 도마동 189-1번지,14.43
772108,임페리얼식당,한식,19970519,폐업,20031106,대전광역시 서구 도마동 127-12번지,21.06
772112,청양고을,일식,19991201,폐업,20050106,대전광역시 서구 변동 49-1번지 1층,20.56
772115,피자하나식당,한식,20010430,폐업,20060911,대전광역시 서구 도마동 34-33번지,19.78
772128,황토굴묵은지,한식,20020903,폐업,20170328,대전광역시 서구 도마동 172-22번지 2층,56.68
772135,공주칼국수,기타,20020906,폐업,20060925,대전광역시 서구 도마동 139-12번지,16.99
772166,샘물회쎈타,기타,20031125,폐업,20040531,대전광역시 서구 도마동 101-22번지,46.27
772171,융프라우 분식,분식,19990930,폐업,20040204,대전광역시 서구 도마동 113-8번지,110.43
772180,영동참숯한우촌식당,한식,19991129,폐업,20030822,대전광역시 서구 변동 73-11번지 1층,130.0
772187,대일정성회관,한식,20010429,폐업,20040107,대전광역시 서구 변동 58-11번지,89.18
772190,태성관,중국식,20010429,폐업,20020208,대전광역시 서구 도마동 557-15번지,0.0
772195,사랑하는사람들식당,한식,20010430,폐업,20030113,대전광역시 서구 변동 24-65번지,28.87
772197,연이네식당,한식,20020910,폐업,20050225,대전광역시 서구 도마동 185-6번지,15.0
772242,함가네소머리국밥,한식,20121130,폐업,20170329,대전광역시 서구 도마동 87-67번지,86.6
772247,꿀삐닭강정,통닭(치킨),20121107,폐업,20150421,대전광역시 서구 도마동 130-5번지,19.8
772254,세이개그호프식당,한식,20010302,폐업,20050121,대전광역시 서구 도마동 121-4번지 (4층),256.08
772256,대청마루,한식,19970515,폐업,20030429,대전광역시 서구 도마동 65-08번지,52.31
772258,봉산손칼국수,기타,19970528,폐업,20040204,대전광역시 서구 도마동 83-10번지,15.3
772278,대관령칡칼국수,분식,20031117,폐업,20050302,대전광역시 서구 변동 14-6번지,75.89
772279,한밭먹거리,한식,20010427,폐업,20060127,대전광역시 서구 도마동 184-21번지,10.4
772287,솔비네왕족발,한식,20020828,폐업,20060418,대전광역시 서구 변동 71-23번지,21.67
772288,옥천족발,한식,20020828,폐업,20021025,대전광역시 서구 변동 29-22번지,37.41
772289,대평리닭갈비,한식,20020828,폐업,20060522,대전광역시 서구 도마동 122-1번지,40.11
772290,울랄라분식,분식,20020828,폐업,20060925,대전광역시 서구 도마동 30-11번지,15.88
772295,티니,호프/통닭,20020829,폐업,20150827,대전광역시 서구 도마동 165-7번지,55.8
772333,치킨이알까는날식당,기타,19961216,폐업,20040107,대전광역시 서구 도마동 69-4번지,19.73
772812,토속정,한식,20121017,폐업,20150625,대전광역시 서구 도마동 106-16번지,61.72
772820,풍미,한식,20121022,폐업,20150106,대전광역시 서구 도마동 171-19번지,41.08
772823,옛고을할매왕족발,통닭(치킨),20011201,폐업,20070419,대전광역시 서구 변동 34-9번지,18.9
772827,온정식당,한식,20011201,폐업,20040120,대전광역시 서구 도마동 66-3번지,17.53
772835,동백식당,한식,20020522,폐업,20021121,대전광역시 서구 변동 34-9번지,19.23
772836,리스치킨,한식,20011206,폐업,20030331,대전광역시 서구 도마동 221번지,30.47
772848,드림골,식육(숯불구이),20020531,폐업,20141126,대전광역시 서구 도마동 181-9번지,103.25
772849,보강순대국밥,한식,20011215,폐업,20170515,대전광역시 서구 변동 16-51번지,30.27
772853,변동골목,한식,20020515,폐업,20170515,대전광역시 서구 변동 43-19번지,33.85
772854,궁전뷔폐,뷔페식,20020515,폐업,20060925,대전광역시 서구 도마동 95-9번지,180.32
772858,일미식당,호프/통닭,20011214,폐업,20060915,대전광역시 서구 도마동 142-6번지,27.42
773013,하늘빛,한식,20121031,폐업,20190520,대전광역시 서구 변동 41-1번지,12.53
773030,행운각,중국식,20020518,폐업,20061120,대전광역시 서구 도마동 66-35번지 1층,24.89
773038,오징어와 친구들,회집,20020522,폐업,20110329,대전광역시 서구 도마동 26-9번지,34.18
773043,반갑다친구야,호프/통닭,20020522,폐업,20081201,대전광역시 서구 도마동 100-16번지,85.73
773064,미혜네식당,한식,20011220,폐업,20021009,대전광역시 서구 도마동 165-9번지,36.31
773065,김밥친구,한식,20011221,폐업,20050610,대전광역시 서구 변동 31-14번지,43.95
773125,야인실내마차,한식,20030812,폐업,20040609,대전광역시 서구 변동 73-33번지 (1층),17.78
773126,호담,한식,20030812,폐업,20180716,대전광역시 서구 변동 31-36번지 1층,28.16
773139,99홍식품,한식,20130205,폐업,20130617,대전광역시 서구 도마동 190-7번지,29.66
773166,얼큰이 소머리국밥,한식,20130219,폐업,20180130,대전광역시 서구 도마동 181-8번지 1층,19.4
773195,꼬꼬맥스치킨,한식,20020531,폐업,20040204,대전광역시 서구 도마동 134-97번지,17.48
773257,소토골구이,한식,20030814,폐업,20040130,대전광역시 서구 변동 73-20번지 (1층),50.14
773258,검정고무신,한식,20030814,폐업,20040622,대전광역시 서구 변동 27-40번지 (1층),37.33
773278,카페노리터배재대점,호프/통닭,20130225,폐업,20191219,대전광역시 서구 도마동 50-29번지 2층,82.46
773286,길모퉁이,호프/통닭,20130228,폐업,20171113,대전광역시 서구 도마동 69-1번지 2층,112.25
773288,밥풀,한식,20130304,폐업,20140416,대전광역시 서구 도마동 330-38번지 1층,40.36
773291,만원의행복에막걸리,호프/통닭,20020401,폐업,20080807,대전광역시 서구 변동 50-12번지,60.42
773292,맥주파티,호프/통닭,20020401,폐업,20170515,대전광역시 서구 변동 65-63번지,28.8
773295,새끼돼지,한식,20020411,폐업,20170310,대전광역시 서구 도마동 176-35번지,64.43
773296,그리심만나분식,분식,20020411,폐업,20040126,대전광역시 서구 도마동 86-110번지,19.2
773312,팔리오식당,분식,20011226,폐업,20031030,대전광역시 서구 도마동 60-36번지,29.08
773350,제일삼겹살돼지갈비,한식,20071114,폐업,20110330,대전광역시 서구 도마동 85-14번지 (1층),65.11
773390,장충동원할머니보쌈,식육(숯불구이),20020321,폐업,20061030,대전광역시 서구 도마동 121-20번지,27.24
773391,피자월드,경양식,20020321,폐업,20040302,대전광역시 서구 도마동 30-11번지,17.76
773392,안동전통찜닭,한식,20020321,폐업,20170330,대전광역시 서구 도마동 93-9번지,29.83
773407,참나무닭구이,한식,20020409,폐업,20040204,대전광역시 서구 도마동 184-15번지 26,61.89
773416,이모네퓨전식당,한식,20011226,폐업,20081118,대전광역시 서구 도마동 123-10번지,68.29
773423,정가네해물손칼국수,한식,20011228,폐업,20090417,대전광역시 서구 도마동 127-14번지 1층,57.46
773434,라이스롤하우스,한식,20020103,폐업,20131202,대전광역시 서구 도마동 157-19번지,45.12
773510,들랑식당,호프/통닭,20020326,폐업,20061206,대전광역시 서구 도마동 144-11번지 1층,48.79
773518,슈가 (SUGAR),한식,20020409,폐업,20190415,대전광역시 서구 변동 73-14번지,31.04
773520,술도깨비,호프/통닭,20020409,폐업,20170328,대전광역시 서구 도마동 100-19번지,95.06
773631,북경바베큐,통닭(치킨),20020424,폐업,20060925,대전광역시 서구 도마동 132-20번지,4.71
773633,만나옥고기촌,식육(숯불구이),20020426,폐업,20061228,대전광역시 서구 도마동 333-32번지 (지하1층),125.86
773636,꼬꾸마시,호프/통닭,20020427,폐업,20070125,대전광역시 서구 도마동 26-29번지,72.63
773640,닭익는마을,한식,20020501,폐업,20060920,대전광역시 서구 도마동 335-34번지,111.38
773727,마쪼은분식,분식,20020119,폐업,20040107,대전광역시 서구 도마동 133-13번지,25.68
773821,나래식당,한식,20020124,폐업,20130405,대전광역시 서구 도마동 49-13번지,25.66
773865,오봉도시락(도마동 혜천대점),한식,20121126,폐업,20150428,대전광역시 서구 도마동 188-15번지,34.15
773916,블랙호프,호프/통닭,20020119,폐업,20080922,대전광역시 서구 변동 30-7번지,112.8
773940,유가옥설렁탕,한식,20020201,폐업,20170614,대전광역시 서구 도마동 188-6번지,138.42
773941,병천소문난순대,한식,20020201,폐업,20030320,대전광역시 서구 도마동 15-1번지,31.6
773942,고기나라,한식,20020201,폐업,20031215,대전광역시 서구 도마동 141-8번지,36.97
774021,신토불이식당,한식,20020202,폐업,20021101,대전광역시 서구 도마동 168-3번지,19.18
774022,만냥회집,회집,20020202,폐업,20120618,대전광역시 서구 변동 73-34번지 1층,29.35
774034,길모퉁이식당,호프/통닭,20020216,폐업,20030214,대전광역시 서구 도마동 359-10번지,27.45
774037,족발왕자보쌈공주,기타,20020220,폐업,20030428,대전광역시 서구 변동 27-40번지,23.24
774052,마이웨이,호프/통닭,20020304,폐업,20170330,대전광역시 서구 도마동 349-8번지 지하1층,56.37
774136,이자카야,호프/통닭,20020308,폐업,20170330,대전광역시 서구 도마동 50-15번지,59.0
774138,영갑쫄면,한식,20020309,폐업,20181010,대전광역시 서구 도마동 142-51번지,35.87
891430,엄마손충무공김밥,한식,20190618,폐업,20200116,대전광역시 서구 변동 4-15번지,22.93
897346,예마당,한식,19970716,폐업,20180503,대전광역시 서구 변동 62-47번지,109.0
897347,해와달,호프/통닭,19990622,폐업,20020527,대전광역시 서구 도마동 135-22번지,0.0
897357,샬레테리우스,경양식,19990715,폐업,20080201,대전광역시 서구 도마동 122-13번지,31.6
897358,노브식당,경양식,19970812,폐업,20050331,대전광역시 서구 도마동 175-23번지,60.72
897363,로데오치킨,기타,19990719,폐업,20040204,대전광역시 서구 도마동 118-20번지,27.52
897365,좋은사람,호프/통닭,19970814,폐업,20120523,대전광역시 서구 도마동 24-6번지 (2층),126.1
897368,다인식당,호프/통닭,19970731,폐업,20060925,대전광역시 서구 도마동 131-33번지,17.68
897371,비올라,호프/통닭,20020925,폐업,20030421,대전광역시 서구 도마동 106-23번지,69.25
897378,전복천하,한식,20020926,폐업,20190819,대전광역시 서구 도마동 565-57번지,157.17
897386,나야볼테기식당,한식,19990719,폐업,20021203,대전광역시 서구 도마동 85-37번지,30.69
897448,에스에스,호프/통닭,20020917,폐업,20090511,대전광역시 서구 도마동 69-1번지 2층,76.08
897454,공주식당,한식,20020918,폐업,20050510,대전광역시 서구 도마동 89-1번지,61.6
897455,본전식당,한식,19990628,폐업,20170209,대전광역시 서구 도마동 122-1번지 1층,34.32
897466,트레인스포팅식당,경양식,19971125,폐업,20011102,대전광역시 서구 도마동 109-6번지,0.0
897520,대화버섯매운탕식당,한식,19971127,폐업,20041105,대전광역시 서구 도마동 25-3번지,48.36
897527,개미식당,분식,19971203,폐업,20011113,대전광역시 서구 도마동 119-10번지,0.0
897652,솔밭집,한식,20030214,폐업,20080911,대전광역시 서구 변동 76-20번지,94.4
897654,천냥만두,분식,20030215,폐업,20060922,대전광역시 서구 도마동 136-8번지,29.59
897656,오거리영양탕,한식,20030215,폐업,20181005,대전광역시 서구 변동 7-20번지,54.03
898713,원샷,한식,19970821,폐업,20030121,대전광역시 서구 도마동 330-30번지 (지하1층),53.44
898718,형!같이가자,분식,19990709,폐업,20040810,대전광역시 서구 도마동 333-9번지,127.54
898725,내고향보리밥식당,한식,19970829,폐업,20060925,대전광역시 서구 도마동 15-1번지 (도마스토아 112호),16.4
898728,황금식당,한식,19990726,폐업,20020117,대전광역시 서구 도마동 60-11번지,0.0
898790,미쓰리,호프/통닭,19971216,폐업,20180703,대전광역시 서구 도마동 25-3번지 지하1층,26.1
898792,석원식당,한식,19971217,폐업,20020411,대전광역시 서구 도마동 172-15번지,0.0
898803,풍년갈매기살,식육(숯불구이),19990721,폐업,20140515,대전광역시 서구 변동 27-41번지,20.79
898815,청사초롱식당,한식,19990807,폐업,20190820,대전광역시 서구 도마동 180-12번지,44.06
898883,대일식당,한식,19970804,폐업,20020130,대전광역시 서구 도마동 97-31번지,35.28
898884,오리나라식당,한식,19971204,폐업,20020114,대전광역시 서구 도마동 15-1번지 도마스토아 124호,0.0
898886,비밀,한식,19971205,폐업,20030619,대전광역시 서구 도마동 97-2번지,24.48
898900,피자2001도마점,패스트푸드,19971215,폐업,20120131,대전광역시 서구 도마동 50-31번지,34.49
898908,맥주파티식당,호프/통닭,19990728,폐업,20011231,대전광역시 서구 변동 65-63번지,0.0
898909,정통군산아구,한식,19970901,폐업,20090310,대전광역시 서구 도마동 130-10  번지 1층,67.0
898912,킹식당,경양식,19990728,폐업,20060403,대전광역시 서구 도마동 97-31번지,39.22
898922,김밥나라,분식,20021010,폐업,20120214,대전광역시 서구 도마동 121-4번지,45.32
898924,천냥김밥천냥라면,한식,20021010,폐업,20060925,대전광역시 서구 도마동 188-16번지,64.13
898929,IC체인점,한식,20010615,폐업,20020607,대전광역시 서구 변동 29-22번지,413.4
898933,뭉치호프,한식,19971231,폐업,20040527,대전광역시 서구 도마동 90-42번지,22.59
898934,대파도,호프/통닭,20021010,폐업,20050621,대전광역시 서구 도마동 110-9번지 (1층),68.96
898944,쉼터노란집,한식,20010616,폐업,20021010,대전광역시 서구 도마동 39-15번지,13.63
898955,베네치아레스토랑,경양식,19971119,폐업,20021216,대전광역시 서구 도마동 120-6번지,233.37
898956,김밥과함께라면,한식,20021030,폐업,20041230,대전광역시 서구 도마동 170-18번지,27.15
898960,토종집식당,한식,19980311,폐업,20180917,대전광역시 서구 변동 5-5번지,119.27
898968,송이송이꽃송이,한식,19980318,폐업,20040107,대전광역시 서구 변동 11-40번지,17.25
898970,길목식당,한식,19980319,폐업,20050307,대전광역시 서구 변동 252-122번지,11.89
898992,맛촌식당,한식,20021016,폐업,20090520,대전광역시 서구 도마동 108-18번지,47.33
898999,작은공간식당,한식,19990821,폐업,20050104,대전광역시 서구 변동 30-18번지,19.39
899001,천석돌솥밥,호프/통닭,19990821,폐업,20181022,대전광역시 서구 변동 4-36번지,31.3
899006,청송식당,한식,20021017,폐업,20050616,대전광역시 서구 도마동 172-13번지,57.82
899008,한마당식당,한식,19980130,폐업,20191218,대전광역시 서구 도마동 101-13번지 15통1반,16.87
899015,닉스녹스,호프/통닭,20021211,폐업,20170328,대전광역시 서구 도마동 110-11번지,69.11
899043,장수골왕족발,한식,20021015,폐업,20030703,대전광역시 서구 변동 22-46번지,13.66
899049,성일식당,한식,19951101,폐업,20040107,대전광역시 서구 변동 4-36번지,12.91
899052,세다무르식당,경양식,19960207,폐업,20050117,대전광역시 서구 도마동 135-22번지,0.0
899057,한우람,식육(숯불구이),20021016,폐업,20080613,대전광역시 서구 도마동 127-36번지 1층,24.02
899086,수성식당,한식,19980316,폐업,20040204,대전광역시 서구 도마동 66-29번지,26.5
899094,연기소문식당,한식,20021221,폐업,20040128,대전광역시 서구 변동 19-19번지,39.82
899098,대복분식,한식,20021221,폐업,20030430,대전광역시 서구 도마동 121-20번지,23.72
899117,쎄식당,한식,19980408,폐업,20040204,대전광역시 서구 도마동 334-14번지,23.28
899124,대운식당,분식,19980414,폐업,20030404,대전광역시 서구 도마동 95-13번지,23.4
899126,별이빛나는밤에,한식,20021116,폐업,20041206,대전광역시 서구 변동 71-11번지,32.45
899129,샘물식당,한식,19980205,폐업,20061020,대전광역시 서구 도마동 90-45번지,21.18
899135,시드니레스토랑,경양식,19990826,폐업,20170330,대전광역시 서구 도마동 50-7번지,217.45
899138,보릿고개식당,한식,19990826,폐업,20140417,대전광역시 서구 변동 73-34번지,0.0
899155,옛날순대,한식,19980615,폐업,20030317,대전광역시 서구 도마동 16-28번지,20.47
899171,엠에이엔아이식당,기타,19980703,폐업,20030327,대전광역시 서구 도마동 106-15번지 (지하1층),123.48
899185,진지방,한식,19980706,폐업,20071019,대전광역시 서구 도마동 114-13번지,19.62
899186,칸스치킨,통닭(치킨),20021217,폐업,20050218,대전광역시 서구 변동 47-3번지,26.1
899187,싸울아비,한식,19980706,폐업,20110509,대전광역시 서구 도마동 34-51번지,89.04
899188,공덕분식식당,분식,19980305,폐업,20050822,대전광역시 서구 변동 47-1번지,23.92
899189,실내포장마차소주방,호프/통닭,20021029,폐업,20030116,대전광역시 서구 도마동 185-16번지,16.94
899204,드림골,한식,20021226,폐업,20170714,대전광역시 서구 도마동 179-73번지,48.6
899217,족발맨식당,통닭(치킨),19980403,폐업,20060925,대전광역시 서구 도마동 17-44번지 (1층),21.85
899233,서울만두,분식,20021230,폐업,20040510,대전광역시 서구 도마동 34-5번지,29.23
899240,바카스,기타,19980424,폐업,20011218,대전광역시 서구 도마동 120-1번지,0.0
899242,희태호프,호프/통닭,20021120,폐업,20060424,대전광역시 서구 도마동 47-28번지,19.19
899270,이너서클,경양식,19990901,폐업,20100322,대전광역시 서구 변동 50-12번지,112.96
899272,진안순대식당,기타,19990901,폐업,20020418,대전광역시 서구 도마동 15-2번지,0.0
899293,돈키돈키,경양식,20030215,폐업,20040716,대전광역시 서구 도마동 94-1번지,21.28
899294,피자월드,경양식,19981029,폐업,20040204,대전광역시 서구 도마동 29-32번지,18.17
899298,산이랑바다랑식당,한식,20030215,폐업,20170125,대전광역시 서구 변동 8-9번지,51.6
899310,털보네 식당,한식,19980626,폐업,20021101,대전광역시 서구 도마동 95-8번지,0.0
899317,오아시스,경양식,19980630,폐업,20040204,대전광역시 서구 변동 31-5번지,117.97
899318,수바지락손칼국수보쌈,한식,20021214,폐업,20181212,대전광역시 서구 도마동 176-9번지 (1층),83.62
899328,신철판닭똥집,호프/통닭,19980715,폐업,20170328,대전광역시 서구 도마동 108-18번지,47.58
899335,평양냉면,한식,19980804,폐업,20060914,대전광역시 서구 도마동 103-10번지 1층,26.16
899339,동원식당,한식,20021230,폐업,20040226,대전광역시 서구 도마동 127-16번지,23.4
899358,나드리식당,호프/통닭,19980410,폐업,20090203,대전광역시 서구 도마동 142-54번지,82.89
899360,장군왕족발,기타,19980410,폐업,20060307,대전광역시 서구 도마동 209-8번지,24.75
899376,대망,한식,20021125,폐업,20030604,대전광역시 서구 도마동 49-16번지,17.63
899383,우성식당,한식,19980415,폐업,20040107,대전광역시 서구 변동 16-50번지,55.24
899384,오아시스,호프/통닭,20021118,폐업,20170328,대전광역시 서구 도마동 17-37번지,16.43
899395,와꾸나,호프/통닭,20021126,폐업,20090410,대전광역시 서구 도마동 25-2번지,100.19
899396,까치동네,한식,19980508,폐업,20050725,대전광역시 서구 변동 41-5번지,43.99
899397,인삼식당,한식,19980508,폐업,20120328,대전광역시 서구 도마동 17-4번지,29.46
899403,대복야식,한식,19980511,폐업,20020715,대전광역시 서구 도마동 129-16번지,0.0
899409,엄마손식당,한식,19970929,폐업,20060614,대전광역시 서구 도마동 85-14번지,72.01
899477,묵자,한식,19980711,폐업,20180830,대전광역시 서구 도마동 110-10번지,118.54
899478,쉐인,경양식,20021218,폐업,20040612,대전광역시 서구 도마동 61-9번지,58.52
899495,향토순대식당,한식,20021220,폐업,20060405,대전광역시 서구 도마동 124-5번지,27.11
899506,에이치,호프/통닭,20021230,폐업,20170328,대전광역시 서구 도마동 109-13번지 2층,71.61
899520,엘림손칼국수,분식,20021230,폐업,20051223,대전광역시 서구 변동 69-4번지,49.13
899524,만리장성,한식,19980818,폐업,20040204,대전광역시 서구 도마동 190-7번지,29.28
899527,충무김밥치킨,김밥(도시락),20021128,폐업,20030424,대전광역시 서구 도마동 169-15번지,21.0
899528,호야식당,한식,20030110,폐업,20040429,대전광역시 서구 변동 3-43번지,19.29
899531,장미식당,한식,19980907,폐업,20020116,대전광역시 서구 도마동 164-31번지,0.0
899540,만나김밥,김밥(도시락),20021125,폐업,20061011,대전광역시 서구 도마동 102번지 효성타운상가102호,19.04
899550,진마루감자탕,탕류(보신용),20021202,폐업,20091231,대전광역시 서구 도마동 61-15번지,52.26
899554,황금어장,일식,19960716,폐업,20050526,대전광역시 서구 변동 30-1번지,637.88
899565,해피투게더,한식,20021029,폐업,20050117,대전광역시 서구 도마동 209-3번지,0.0
899567,사랑사랑분식,한식,19990903,폐업,20030115,대전광역시 서구 도마동 148-20번지,21.02
899574,친구식당,한식,19990906,폐업,20060925,대전광역시 서구 도마동 209-3번지 359-9.546-2번지,17.63
899578,원어참치,일식,19990914,폐업,20040429,대전광역시 서구 변동 33-29번지,35.91
899597,부마,호프/통닭,19970710,폐업,20180703,대전광역시 서구 도마동 175-17번지 2층,56.6
899600,보통식당,한식,19990618,폐업,20010928,대전광역시 서구 도마동 172-8번지,0.0
899601,날아라영계치킨,호프/통닭,19990602,폐업,20070718,대전광역시 서구 도마동 53-34번지,15.2
899602,노처녀와도둑식당,한식,19970723,폐업,20030425,대전광역시 서구 변동 13-02번지,105.0
899603,원두막민속 식당,한식,19990623,폐업,20050812,대전광역시 서구 도마동 143-15번지,306.27
899665,전주손칼국수,한식,20030109,폐업,20030603,대전광역시 서구 도마동 34-33번지,19.63
899667,수,한식,20030109,폐업,20091116,대전광역시 서구 도마동 89-22번지,88.02
899675,도야지세상식당,식육(숯불구이),19980511,폐업,20061213,대전광역시 서구 도마동 87-54번지,38.7
899678,병천순대식당,한식,20021128,폐업,20030527,대전광역시 서구 도마동 127-1번지,19.35
899681,루비,호프/통닭,20030124,폐업,20060925,대전광역시 서구 도마동 88-19번지,15.78
899687,김가네보신탕해장국,한식,20030114,폐업,20170726,대전광역시 서구 도마동 119-10번지 1층,40.3
899702,배재뒷고기,식육(숯불구이),19971008,폐업,20170221,대전광역시 서구 도마동 25-8번지 (2층),115.27
899709,감격시대식당,한식,19990910,폐업,20020813,대전광역시 서구 변동 46-6번지,0.0
899710,오리대가,식육(숯불구이),19971009,폐업,20120326,대전광역시 서구 변동 42-9번지,90.4
899715,보스카스라운지,호프/통닭,20021029,폐업,20080423,대전광역시 서구 도마동 106-23번지,160.43
899717,청학동식당,한식,19970605,폐업,20170515,대전광역시 서구 변동 8-09번지,19.97
899722,한마음식당,한식,19970610,폐업,20170515,대전광역시 서구 변동 49-14번지,38.46
899723,아구성식당,한식,19970610,폐업,20021007,대전광역시 서구 도마동 23-01번지,0.0
899748,먹자방식당,분식,19990927,폐업,20070907,대전광역시 서구 도마동 113-6번지 (1층),15.58
899760,종합식당,한식,19990612,폐업,20011009,대전광역시 서구 도마동 134-21번지,0.0
899763,갱스터식당,호프/통닭,19971121,폐업,20170328,대전광역시 서구 도마동 120-6번지,133.02
899821,별미우동김밥,분식,19980929,폐업,20170515,대전광역시 서구 변동 3-31번지,12.24
899830,그림두장,호프/통닭,20021029,폐업,20100507,대전광역시 서구 도마동 209-5번지,100.98
899838,유가네바지락즉석손칼국수,기타,19981012,폐업,20060925,대전광역시 서구 도마동 141-20번지,36.96
899845,꼭지식당,한식,19971020,폐업,20061127,대전광역시 서구 변동 34-8번지,34.8
899846,투다리(배재대점),호프/통닭,19990916,폐업,20160202,대전광역시 서구 도마동 25-8번지,24.0
899848,소래포구에가면은,한식,19971020,폐업,20060915,대전광역시 서구 도마동 106-23번지,28.78
899851,오비게이트나드리2,호프/통닭,19970616,폐업,20050524,대전광역시 서구 도마동 142-14번지 (2층),111.84
899854,순대마을식당,탕류(보신용),19970617,폐업,20060904,대전광역시 서구 도마동 146-27번지,28.0
899856,선일식,한식,19970617,폐업,20091218,대전광역시 서구 도마동 107-27번지,22.36
899857,산에언덕에,호프/통닭,19971024,폐업,20060613,대전광역시 서구 도마동 15-1번지 (도마스토아 118호),26.95
899860,컴퓨터와휴식공간,호프/통닭,19971028,폐업,20040204,대전광역시 서구 도마동 23-33번지,128.35
899865,모모스치킨식당,한식,19990619,폐업,20040804,대전광역시 서구 도마동 91-23번지,19.76
899868,마차식당,한식,19990619,폐업,20020629,대전광역시 서구 도마동 136-17번지,0.0
899871,도솔식당,한식,19990605,폐업,20170607,대전광역시 서구 도마동 15-1번지,63.96
899872,논산순대식당,한식,19970623,폐업,20021105,대전광역시 서구 도마동 144-01번지,25.38
899875,우리식당,한식,19970625,폐업,20030530,대전광역시 서구 도마동 97-12번지,20.83
899918,뉴 레스토랑,한식,19980520,폐업,20050124,대전광역시 서구 도마동 143-15번지,171.75
899932,사랑하는사람들,한식,20030118,폐업,20060202,대전광역시 서구 변동 24-65번지,21.71
899935,해피꼬치킨,통닭(치킨),19980921,폐업,20140717,대전광역시 서구 도마동 50-52번지,30.61
899942,짱구야식,한식,20030205,폐업,20081218,대전광역시 서구 변동 14-1번지 1층,28.25
899948,온돌식당,한식,19971015,폐업,20020705,대전광역시 서구 변동 57-4번지,24.03
899951,크레이지덕,식육(숯불구이),19990920,폐업,20170328,대전광역시 서구 도마동 120-1번지 1층,27.4
899952,큰통치킨도마점,패스트푸드,19971016,폐업,20170203,대전광역시 서구 도마동 29-33번지,24.29
899964,엎어식당,호프/통닭,19990609,폐업,20140818,대전광역시 서구 도마동 109-5번지,93.18
899968,멕시카나치킨식당,통닭(치킨),19971110,폐업,20120405,대전광역시 서구 도마동 142-3번지,29.97
899973,모모분식,분식,19971024,폐업,20040226,대전광역시 서구 도마동 175-17번지,23.1
900068,은행나무집,한식,20021206,폐업,20060925,대전광역시 서구 도마동 186-3번지,69.57
900070,마들집,한식,20021206,폐업,20051114,대전광역시 서구 도마동 128-50번지,65.74
900072,부산꼼장어,한식,20021206,폐업,20070517,대전광역시 서구 도마동 41-8번지,21.19
900073,이조돌구이도마점,식육(숯불구이),19980601,폐업,20160401,대전광역시 서구 도마동 119-16번지,36.27
900093,닭먹고오리발,한식,20100811,폐업,20110527,대전광역시 서구 도마동 130-1번지 (1층),122.66
900094,이화 식당,한식,20011101,폐업,20051230,대전광역시 서구 도마동 86-113번지,16.9
900127,라스후라이드치킨,기타,19981017,폐업,20040410,대전광역시 서구 도마동 35-28번지,18.21
900225,헬로우코코구이,통닭(치킨),20021206,폐업,20040531,대전광역시 서구 도마동 107-9번지,21.92
1026212,매미족,한식,20190802,폐업,20200102,대전광역시 서구 도마동 127-14번지,11.17
1033593,맛쎈깐풍기,호프/통닭,19990823,폐업,20120928,대전광역시 서구 도마동 35-27번지,15.78
1033603,돈카츄,경양식,19990825,폐업,20070420,대전광역시 서구 도마동 328-25번지,41.27
1033613,차우향,중국식,19980213,폐업,20140417,대전광역시 서구 도마동 25-7번지,189.0
1033618,지직식당,한식,19980216,폐업,20020302,대전광역시 서구 도마동 50-15번지,0.0
1033619,꼬꾸마시배재점,호프/통닭,20021025,폐업,20071218,대전광역시 서구 도마동 121-4번지,90.71
1033620,조은날식당,한식,19980216,폐업,20021102,대전광역시 서구 도마동 49-9번지,0.0
1033621,마시내탕수육,중국식,20021025,폐업,20100316,대전광역시 서구 도마동 60-11번지,31.59
1033626,백령도인생맛집,한식,19980217,폐업,20191001,대전광역시 서구 도마동 175-25번지 1층,50.21
1033636,용궁식당,한식,20021204,폐업,20040120,대전광역시 서구 도마동 122-18번지,16.47
1033637,로즈향식당,한식,20021204,폐업,20060123,대전광역시 서구 변동 73-8번지,26.35
1033651,은행나무집 식당,한식,19980526,폐업,20021105,대전광역시 서구 도마동 186-3번지,95.16
1033664,두메산골,한식,19981022,폐업,20030711,대전광역시 서구 도마동 180-9번지,321.53
1033666,연우식당,한식,20030208,폐업,20040112,대전광역시 서구 도마동 60-14번지,56.14
1033675,이가우동,한식,19981023,폐업,20031229,대전광역시 서구 도마동 128-48번지,18.96
1033684,이화유황오리전문점,한식,19970909,폐업,20060201,대전광역시 서구 변동 50-3번지 (3층),250.92
1033685,빨간오뎅,호프/통닭,19990823,폐업,20040616,대전광역시 서구 도마동 34-42번지,21.79
1142624,아미띠에2,기타,20191015,폐업,20191106,대전광역시 서구 도마동 417-2번지,0.0
